Date,Item Name,Quantity Sold (kilo),Sales_count,Discount (Yes/No),Unit Selling Price (RMB/kg),monthOfyear
2020-11-07,Xixia Mushroom (1),38.902,131,0,18.0,11
2020-11-07,Yunnan Lettuces,7.822,19,0,7.0,11
2020-11-07,Yunnan Shengcai,13.267000000000001,35,0,10.0,11
2020-11-08,Broccoli,67.648,137,0,7.0,11
2020-11-08,Chinese Cabbage,70.971,62,0,2.0,11
2020-11-08,Eggplant (2),10.352,19,0,6.0,11
2020-11-08,Huangbaicai (2),4.6160000000000005,11,0,6.0,11
2020-11-08,Luosi Pepper,5.082,22,0,16.0,11
2020-11-08,Millet Pepper,2.9179999999999997,27,0,33.8,11
2020-11-08,Naibaicai,8.381,19,0,3.6,11
2020-11-08,Net Lotus Root (1),58.207,90,1,6.0,11
2020-11-08,Paopaojiao (Jingpin),57.735,143,0,6.0,11
2020-11-08,Qinggengsanhua,57.943,96,0,4.0,11
2020-11-08,Shanghaiqing,7.051,15,0,7.0,11
2020-11-08,Spinach,6.178,19,0,8.0,11
2020-11-08,Xixia Mushroom (1),43.403,147,0,16.0,11
2020-11-08,Yunnan Lettuces,10.751,27,0,7.0,11
2020-11-08,Yunnan Shengcai,22.87,58,0,10.0,11
2020-11-09,Broccoli,39.625,82,0,7.0,11
2020-11-09,Chinese Cabbage,43.591,33,0,2.0,11
2020-11-09,Eggplant (2),3.2439999999999998,6,0,6.0,11
2020-11-09,Huangbaicai (2),2.51,7,0,6.0,11
2020-11-09,Luosi Pepper,2.678,8,0,16.0,11
2020-11-09,Millet Pepper,1.288,17,0,33.8,11
2020-11-09,Naibaicai,8.102,14,0,3.6,11
2020-11-09,Net Lotus Root (1),14.579,22,1,6.0,11
2020-11-09,Paopaojiao (Jingpin),51.41,123,0,6.0,11
2020-11-09,Qinggengsanhua,17.967,32,0,4.0,11
2020-11-09,Shanghaiqing,2.2350000000000003,5,0,7.0,11
2020-11-09,Spinach,2.795,10,0,8.0,11
2020-11-09,Xixia Mushroom (1),11.328,50,0,16.0,11
2020-11-09,Yunnan Lettuces,7.654,20,0,7.0,11
2020-11-09,Yunnan Shengcai,14.384,42,0,10.0,11
2020-11-10,Broccoli,10.578,24,0,8.0,11
2020-11-10,Chinese Cabbage,58.695,60,0,2.0,11
2020-11-10,Eggplant (2),4.164,9,0,6.0,11
2020-11-10,Huangbaicai (2),0.853,2,0,6.0,11
2020-11-10,Luosi Pepper,1.897,7,0,18.0,11
2020-11-10,Millet Pepper,1.314,13,0,33.8,11
2020-11-10,Net Lotus Root (1),12.103,20,1,6.0,11
2020-11-10,Paopaojiao (Jingpin),42.711999999999996,103,0,6.0,11
2020-11-10,Qinggengsanhua,15.120000000000001,26,0,5.0,11
2020-11-10,Shanghaiqing,2.966,9,0,7.0,11
2020-11-10,Spinach,7.205,20,0,8.0,11
2020-11-10,Xixia Mushroom (1),11.671,41,0,14.0,11
2020-11-10,Yunnan Lettuces,6.624,15,0,6.0,11
2020-11-10,Yunnan Shengcai,9.034,31,0,9.0,11
2020-11-11,Broccoli,55.636,114,0,6.0,11
2020-11-11,Chinese Cabbage,50.219,47,0,1.4,11
2020-11-11,Eggplant (2),8.445,18,0,6.0,11
2020-11-11,Huangbaicai (2),1.8559999999999999,3,0,6.0,11
2020-11-11,Luosi Pepper,3.093,12,0,16.0,11
2020-11-11,Millet Pepper,1.308,12,0,33.8,11
2020-11-11,Naibaicai,19.162,45,0,3.6,11
2020-11-11,Net Lotus Root (1),14.727,25,1,6.0,11
2020-11-11,Paopaojiao (Jingpin),48.109,120,0,6.0,11
2020-11-11,Qinggengsanhua,7.614,13,0,4.0,11
2020-11-11,Shanghaiqing,3.783,6,0,7.0,11
2020-11-11,Spinach,5.017,13,0,6.0,11
2020-11-11,Xixia Mushroom (1),6.531,29,0,14.0,11
2020-11-11,Yunnan Lettuces,4.265000000000001,11,0,6.0,11
2020-11-11,Yunnan Shengcai,7.561,25,0,9.0,11
2020-11-12,Broccoli,12.075,32,0,6.0,11
2020-11-12,Chinese Cabbage,53.841,38,0,1.4,11
2020-11-12,Eggplant (2),3.579,9,0,6.0,11
2020-11-12,Huangbaicai (2),2.024,5,0,6.0,11
2020-11-12,Luosi Pepper,2.735,9,0,16.0,11
2020-11-12,Millet Pepper,1.198,15,0,33.8,11
2020-11-12,Naibaicai,13.354000000000001,29,0,3.6,11
2020-11-12,Net Lotus Root (1),13.497,20,1,6.0,11
2020-11-12,Paopaojiao (Jingpin),44.433,108,0,6.0,11
2020-11-12,Qinggengsanhua,1.331,3,0,4.0,11
2020-11-12,Shanghaiqing,2.676,7,0,6.0,11
2020-11-12,Spinach,5.552,16,0,6.0,11
2020-11-12,Xixia Mushroom (1),4.777,15,0,14.0,11
2020-11-12,Yunnan Lettuces,6.071,14,0,6.0,11
2020-11-12,Yunnan Shengcai,5.044,17,0,9.0,11
2020-11-13,Broccoli,45.656,87,0,6.0,11
2020-11-13,Chinese Cabbage,59.93,41,0,1.4,11
2020-11-13,Eggplant (2),5.017,12,0,6.0,11
2020-11-13,Huangbaicai (2),2.458,4,0,6.0,11
2020-11-13,Luosi Pepper,2.047,7,0,16.0,11
2020-11-13,Millet Pepper,1.2289999999999999,15,0,33.8,11
2020-11-13,Naibaicai,0.391,1,0,3.6,11
2020-11-13,Net Lotus Root (1),13.053,24,1,6.0,11
2020-11-13,Paopaojiao (Jingpin),57.462,135,0,6.0,11
2020-11-13,Qinggengsanhua,14.65,17,0,4.0,11
2020-11-13,Shanghaiqing,6.024,13,0,6.0,11
2020-11-13,Spinach,10.369,29,0,6.0,11
2020-11-13,Xixia Mushroom (1),9.366,31,0,14.0,11
2020-11-13,Yunnan Lettuces,5.117,12,0,6.0,11
2020-11-13,Yunnan Shengcai,7.329,20,0,9.0,11
2020-11-14,Broccoli,75.861,147,0,5.6,11
2020-11-14,Chinese Cabbage,74.135,60,0,1.4,11
2020-11-14,Eggplant (2),15.26,30,0,5.0,11
2020-11-14,Huangbaicai (2),3.863,8,0,6.0,11
2020-11-14,Luosi Pepper,4.882,17,0,16.0,11
2020-11-14,Millet Pepper,3.057,36,0,33.8,11
2020-11-14,Naibaicai,6.205,17,0,3.6,11
2020-11-14,Net Lotus Root (1),58.127,90,1,6.0,11
2020-11-14,Paopaojiao (Jingpin),46.258,115,0,6.6,11
2020-11-14,Qinggengsanhua,8.14,13,0,4.0,11
2020-11-14,Shanghaiqing,3.957,11,0,5.0,11
2020-11-14,Spinach,8.178,26,0,6.0,11
2020-11-14,Xixia Mushroom (1),17.113,63,0,16.0,11
2020-11-14,Yunnan Lettuces,10.284,24,0,6.0,11
2020-11-14,Yunnan Shengcai,16.206,48,0,9.0,11
2020-11-15,Broccoli,70.059,144,0,5.6,11
2020-11-15,Chinese Cabbage,71.229,52,0,1.4,11
2020-11-15,Eggplant (2),10.919,24,0,5.0,11
2020-11-15,Huangbaicai (2),4.433,12,0,6.0,11
2020-11-15,Luosi Pepper,4.112,15,0,16.0,11
2020-11-15,Millet Pepper,1.846,21,0,33.8,11
2020-11-15,Naibaicai,7.99,15,0,3.6,11
2020-11-15,Net Lotus Root (1),45.353,64,1,6.0,11
2020-11-15,Paopaojiao (Jingpin),54.054,142,0,6.6,11
2020-11-15,Qinggengsanhua,7.739,10,0,4.0,11
2020-11-15,Shanghaiqing,7.49,17,0,5.0,11
2020-11-15,Spinach,8.58,21,0,6.0,11
2020-11-15,Xixia Mushroom (1),5.1579999999999995,23,0,16.0,11
2020-11-15,Yunnan Lettuces,14.802,33,0,6.0,11
2020-11-15,Yunnan Shengcai,22.477,61,0,9.0,11
2020-11-16,Broccoli,41.351,84,0,5.6,11
2020-11-16,Chinese Cabbage,36.303,30,0,1.4,11
2020-11-16,Eggplant (2),9.296000000000001,22,0,5.0,11
2020-11-16,Huangbaicai (2),5.72,13,0,6.0,11
2020-11-16,Luosi Pepper,2.798,9,0,16.0,11
2020-11-16,Millet Pepper,1.711,13,0,33.8,11
2020-11-16,Net Lotus Root (1),14.450000000000001,23,1,6.0,11
2020-11-16,Paopaojiao (Jingpin),32.195,86,0,6.6,11
2020-11-16,Qinggengsanhua,7.289000000000001,12,0,4.0,11
2020-11-16,Shanghaiqing,5.382,12,0,5.0,11
2020-11-16,Spinach,6.789,23,0,6.0,11
2020-11-16,Xixia Mushroom (1),3.932,18,0,16.0,11
2020-11-16,Yunnan Lettuces,14.132,31,0,6.0,11
2020-11-16,Yunnan Shengcai,8.172,22,0,9.0,11
2020-11-17,Broccoli,40.078,79,0,5.6,11
2020-11-17,Chinese Cabbage,85.255,65,0,1.2,11
2020-11-17,Eggplant (2),6.143,16,0,5.0,11
2020-11-17,Huangbaicai (2),2.324,5,0,6.0,11
2020-11-17,Luosi Pepper,2.4419999999999997,8,0,16.0,11
2020-11-17,Millet Pepper,0.716,8,0,33.8,11
2020-11-17,Naibaicai,8.072,16,0,3.6,11
2020-11-17,Net Lotus Root (1),24.762,40,1,6.0,11
2020-11-17,Paopaojiao (Jingpin),32.563,80,0,6.6,11
2020-11-17,Qinggengsanhua,3.543,6,0,4.0,11
2020-11-17,Shanghaiqing,3.695,10,0,5.0,11
2020-11-17,Spinach,28.297,66,0,6.0,11
2020-11-17,Xixia Mushroom (1),2.629,12,0,16.0,11
2020-11-17,Yunnan Lettuces,18.312,39,0,6.0,11
2020-11-17,Yunnan Shengcai,5.781,19,0,9.0,11
2020-11-18,Broccoli,38.980000000000004,78,0,5.0,11
2020-11-18,Chinese Cabbage,36.273,31,0,1.2,11
2020-11-18,Eggplant (2),10.134,24,0,6.0,11
2020-11-18,Huangbaicai (2),4.132,9,0,6.0,11
2020-11-18,Luosi Pepper,2.66,8,0,16.0,11
2020-11-18,Millet Pepper,2.292,23,0,33.8,11
2020-11-18,Naibaicai,8.392,16,0,3.0,11
2020-11-18,Net Lotus Root (1),19.171,36,1,6.0,11
2020-11-18,Paopaojiao (Jingpin),30.934,87,0,6.6,11
2020-11-18,Qinggengsanhua,11.458,20,0,4.0,11
2020-11-18,Shanghaiqing,5.562,15,0,5.0,11
2020-11-18,Spinach,8.932,25,0,6.0,11
2020-11-18,Xixia Mushroom (1),5.526,26,0,16.0,11
2020-11-18,Yunnan Lettuces,6.809,17,0,5.0,11
2020-11-18,Yunnan Shengcai,10.428,31,0,8.0,11
2020-11-19,Broccoli,60.347,105,0,5.0,11
2020-11-19,Chinese Cabbage,94.497,68,0,1.0,11
2020-11-19,Eggplant (2),8.383,16,0,7.0,11
2020-11-19,Huangbaicai (2),4.833,9,0,6.0,11
2020-11-19,Luosi Pepper,5.819,17,0,16.0,11
2020-11-19,Millet Pepper,1.164,16,0,33.8,11
2020-11-19,Naibaicai,4.109,8,0,2.6,11
2020-11-19,Net Lotus Root (1),16.766,31,1,6.0,11
2020-11-19,Paopaojiao (Jingpin),43.423,110,0,6.6,11
2020-11-19,Qinggengsanhua,16.818,30,0,3.6,11
2020-11-19,Shanghaiqing,4.319,11,0,5.0,11
2020-11-19,Spinach,9.6,23,0,6.0,11
2020-11-19,Xixia Mushroom (1),8.478,24,0,14.0,11
2020-11-19,Yunnan Lettuces,16.046,41,0,5.0,11
2020-11-19,Yunnan Shengcai,13.2,32,0,8.0,11
2020-11-20,Broccoli,37.8,71,0,5.6,11
2020-11-20,Chinese Cabbage,114.708,68,0,1.0,11
2020-11-20,Eggplant (2),5.073,10,0,7.0,11
2020-11-20,Huangbaicai (2),5.904,10,0,6.0,11
2020-11-20,Luosi Pepper,2.436,7,0,16.0,11
2020-11-20,Millet Pepper,1.862,21,0,33.8,11
2020-11-20,Naibaicai,5.544,11,0,2.6,11
2020-11-20,Net Lotus Root (1),20.751,38,1,6.0,11
2020-11-20,Paopaojiao (Jingpin),36.588,99,0,7.0,11
2020-11-20,Qinggengsanhua,14.901,30,0,3.0,11
2020-11-20,Shanghaiqing,5.582,13,0,5.0,11
2020-11-20,Spinach,21.187,56,0,6.0,11
2020-11-20,Xixia Mushroom (1),2.6630000000000003,11,0,14.0,11
2020-11-20,Yunnan Lettuces,8.543,21,0,4.0,11
2020-11-20,Yunnan Shengcai,12.284,32,0,8.0,11
2020-11-21,Broccoli,72.819,136,0,5.0,11
2020-11-21,Chinese Cabbage,217.458,168,0,1.0,11
2020-11-21,Eggplant (2),12.751,28,0,7.0,11
2020-11-21,Huangbaicai (2),9.432,19,0,6.0,11
2020-11-21,Luosi Pepper,4.649,19,0,16.0,11
2020-11-21,Millet Pepper,2.483,29,0,33.8,11
2020-11-21,Naibaicai,6.354,15,0,2.6,11
2020-11-21,Net Lotus Root (1),91.197,142,1,6.0,11
2020-11-21,Paopaojiao (Jingpin),55.932,152,0,7.0,11
2020-11-21,Qinggengsanhua,41.247,72,0,3.0,11
2020-11-21,Shanghaiqing,5.745,15,0,5.0,11
2020-11-21,Spinach,47.819,125,0,6.0,11
2020-11-21,Xixia Mushroom (1),11.103,42,0,14.0,11
2020-11-21,Yunnan Lettuces,18.817,41,0,5.0,11
2020-11-21,Yunnan Shengcai,22.371,58,0,8.0,11
2020-11-22,Broccoli,82.152,155,0,5.0,11
2020-11-22,Chinese Cabbage,178.27100000000002,142,0,1.0,11
2020-11-22,Eggplant (2),14.301,31,0,7.0,11
2020-11-22,Huangbaicai (2),9.365,16,0,6.0,11
2020-11-22,Luosi Pepper,4.569,13,0,16.0,11
2020-11-22,Millet Pepper,1.972,24,0,33.8,11
2020-11-22,Naibaicai,6.591,16,0,2.6,11
2020-11-22,Net Lotus Root (1),67.538,98,0,8.0,11
2020-11-22,Paopaojiao (Jingpin),76.578,185,0,6.0,11
2020-11-22,Qinggengsanhua,37.444,61,0,2.6,11
2020-11-22,Shanghaiqing,11.866999999999999,25,0,5.0,11
2020-11-22,Spinach,8.345,23,0,6.0,11
2020-11-22,Xixia Mushroom (1),0.465,1,0,14.0,11
2020-11-22,Yunnan Lettuces,16.708,37,0,5.0,11
2020-11-22,Yunnan Shengcai,26.226,62,0,7.0,11
2020-11-23,Broccoli,46.209,81,0,5.0,11
2020-11-23,Chinese Cabbage,121.434,71,0,1.0,11
2020-11-23,Eggplant (2),10.199,20,0,6.0,11
2020-11-23,Huangbaicai (2),15.635,28,0,6.0,11
2020-11-23,Luosi Pepper,3.556,11,0,16.0,11
2020-11-23,Millet Pepper,1.096,15,0,33.8,11
2020-11-23,Naibaicai,9.033,19,0,2.6,11
2020-11-23,Net Lotus Root (1),34.987,52,0,8.0,11
2020-11-23,Paopaojiao (Jingpin),45.235,112,0,6.0,11
2020-11-23,Qinggengsanhua,28.414,43,0,2.6,11
2020-11-23,Shanghaiqing,5.281,12,0,5.0,11
2020-11-23,Xixia Mushroom (1),5.7010000000000005,19,0,16.0,11
2020-11-23,Yunnan Lettuces,3.375,9,0,5.0,11
2020-11-23,Yunnan Shengcai,26.255,64,0,7.0,11
2020-11-24,Broccoli,36.545,52,0,5.6,11
2020-11-24,Chinese Cabbage,67.471,55,0,1.6,11
2020-11-24,Eggplant (2),6.673,17,0,6.0,11
2020-11-24,Luosi Pepper,3.306,11,0,16.0,11
2020-11-24,Millet Pepper,1.2249999999999999,16,0,33.8,11
2020-11-24,Naibaicai,4.640000000000001,10,0,3.6,11
2020-11-24,Net Lotus Root (1),44.692,76,1,6.0,11
2020-11-24,Paopaojiao (Jingpin),38.44,99,0,6.6,11
2020-11-24,Qinggengsanhua,24.382,42,0,2.6,11
2020-11-24,Shanghaiqing,5.805,14,0,5.0,11
2020-11-24,Spinach,23.167,69,0,6.6,11
2020-11-24,Xixia Mushroom (1),6.729,24,0,16.0,11
2020-11-24,Yunnan Lettuces,4.297,10,0,5.0,11
2020-11-24,Yunnan Shengcai,8.599,23,0,7.0,11
2020-11-25,Broccoli,15.184000000000001,33,0,6.0,11
2020-11-25,Chinese Cabbage,94.998,73,0,1.4,11
2020-11-25,Eggplant (2),8.346,14,0,6.0,11
2020-11-25,Luosi Pepper,3.304,12,0,14.0,11
2020-11-25,Millet Pepper,1.036,16,0,33.8,11
2020-11-25,Naibaicai,4.968,11,0,3.0,11
2020-11-25,Net Lotus Root (1),38.697,57,1,6.0,11
2020-11-25,Paopaojiao (Jingpin),26.619,70,0,6.6,11
2020-11-25,Qinggengsanhua,21.953,38,0,2.8,11
2020-11-25,Shanghaiqing,6.667,13,0,5.0,11
2020-11-25,Spinach,18.133,51,0,6.6,11
2020-11-25,Xixia Mushroom (1),5.745,24,0,16.0,11
2020-11-25,Yunnan Lettuces,4.677,12,0,5.0,11
2020-11-25,Yunnan Shengcai,6.85,18,0,7.0,11
2020-11-26,Broccoli,20.303,44,0,6.0,11
2020-11-26,Chinese Cabbage,174.597,86,0,1.0,11
2020-11-26,Eggplant (2),8.114,16,0,6.0,11
2020-11-26,Huangbaicai (2),3.896,7,0,6.0,11
2020-11-26,Luosi Pepper,3.248,11,0,16.0,11
2020-11-26,Millet Pepper,1.467,17,0,33.8,11
2020-11-26,Naibaicai,4.032,9,0,2.8,11
2020-11-26,Net Lotus Root (1),24.099,35,0,8.0,11
2020-11-26,Paopaojiao (Jingpin),34.789,87,0,6.6,11
2020-11-26,Qinggengsanhua,14.463000000000001,22,0,2.8,11
2020-11-26,Shanghaiqing,2.349,5,0,5.0,11
2020-11-26,Spinach,14.022,41,1,5.0,11
2020-11-26,Xixia Mushroom (1),6.023,22,0,16.0,11
2020-11-26,Yunnan Lettuces,9.398,19,0,5.0,11
2020-11-26,Yunnan Shengcai,4.616,12,0,7.0,11
2020-11-27,Broccoli,14.464,30,0,6.0,11
2020-11-27,Chinese Cabbage,115.725,77,0,1.0,11
2020-11-27,Eggplant (2),7.191,14,0,6.0,11
2020-11-27,Huangbaicai (2),3.68,8,0,6.0,11
2020-11-27,Luosi Pepper,4.919,9,0,16.0,11
2020-11-27,Millet Pepper,1.423,14,0,33.8,11
2020-11-27,Naibaicai,3.635,8,0,2.8,11
2020-11-27,Net Lotus Root (1),23.178,34,1,6.0,11
2020-11-27,Paopaojiao (Jingpin),37.24,87,0,6.0,11
2020-11-27,Qinggengsanhua,14.47,22,0,3.4,11
2020-11-27,Shanghaiqing,1.405,3,0,5.0,11
2020-11-27,Spinach,5.488,12,0,6.6,11
2020-11-27,Xixia Mushroom (1),9.808,30,0,16.0,11
2020-11-27,Yunnan Lettuces,11.147,25,0,5.0,11
2020-11-27,Yunnan Shengcai,20.762,48,0,7.0,11
2020-11-28,Broccoli,55.646,98,0,6.0,11
2020-11-28,Chinese Cabbage,244.4,139,0,1.0,11
2020-11-28,Eggplant (2),10.653,21,0,6.0,11
2020-11-28,Huangbaicai (2),4.163,9,0,6.0,11
2020-11-28,Luosi Pepper,4.831,13,0,16.0,11
2020-11-28,Millet Pepper,1.056,15,0,33.8,11
2020-11-28,Naibaicai,10.401,19,0,2.8,11
2020-11-28,Net Lotus Root (1),30.289,45,0,8.0,11
2020-11-28,Paopaojiao (Jingpin),62.476,151,0,6.0,11
2020-11-28,Qinggengsanhua,23.795,45,0,4.0,11
2020-11-28,Shanghaiqing,6.347,13,0,5.0,11
2020-11-28,Spinach,9.137,29,0,6.6,11
2020-11-28,Xixia Mushroom (1),8.758000000000001,31,0,16.0,11
2020-11-28,Yunnan Lettuces,17.47,39,0,5.0,11
2020-11-28,Yunnan Shengcai,15.933,42,0,7.0,11
2020-11-29,Broccoli,56.877,114,0,6.0,11
2020-11-29,Chinese Cabbage,137.562,102,0,1.0,11
2020-11-29,Eggplant (2),10.603,24,0,6.0,11
2020-11-29,Huangbaicai (2),7.108,15,0,6.0,11
2020-11-29,Luosi Pepper,2.584,9,0,16.0,11
2020-11-29,Millet Pepper,2.524,21,0,33.8,11
2020-11-29,Net Lotus Root (1),31.494,46,0,8.0,11
2020-11-29,Paopaojiao (Jingpin),47.216,123,0,6.6,11
2020-11-29,Qinggengsanhua,20.458000000000002,36,0,4.0,11
2020-11-29,Shanghaiqing,4.088,9,0,5.6,11
2020-11-29,Spinach,3.784,14,0,6.6,11
2020-11-29,Xixia Mushroom (1),7.661,26,0,16.0,11
2020-11-29,Yunnan Lettuces,45.007,87,0,3.6,11
2020-11-29,Yunnan Shengcai,7.05,17,0,7.0,11
2020-11-30,Broccoli,20.152,41,0,6.0,11
2020-11-30,Chinese Cabbage,97.967,60,0,1.0,11
2020-11-30,Eggplant (2),6.321,14,0,6.0,11
2020-11-30,Huangbaicai (2),7.944,14,0,6.0,11
2020-11-30,Luosi Pepper,3.455,12,0,16.0,11
2020-11-30,Millet Pepper,1.378,13,0,33.8,11
2020-11-30,Naibaicai,4.494,8,0,2.4,11
2020-11-30,Net Lotus Root (1),18.480999999999998,33,1,6.0,11
2020-11-30,Paopaojiao (Jingpin),36.782000000000004,94,0,6.6,11
2020-11-30,Qinggengsanhua,21.004,38,0,4.6,11
2020-11-30,Shanghaiqing,4.157,9,0,5.6,11
2020-11-30,Spinach,17.516000000000002,53,0,5.0,11
2020-11-30,Xixia Mushroom (1),4.843,20,0,16.0,11
2020-11-30,Yunnan Lettuces,4.138,12,0,5.0,11
2020-11-30,Yunnan Shengcai,7.395,19,0,7.0,11
2020-12-01,Broccoli,12.352,25,0,7.0,12
2020-12-01,Chinese Cabbage,155.423,97,0,1.0,12
2020-12-01,Eggplant (2),3.912,9,0,7.0,12
2020-12-01,Huangbaicai (2),18.796,30,0,4.0,12
2020-12-01,Luosi Pepper,2.842,9,0,16.0,12
2020-12-01,Naibaicai,4.914,9,0,2.4,12
2020-12-01,Net Lotus Root (1),25.029,45,0,8.0,12
2020-12-01,Paopaojiao (Jingpin),34.683,90,0,6.6,12
2020-12-01,Qinggengsanhua,13.468,26,0,4.0,12
2020-12-01,Shanghaiqing,5.221,10,0,5.0,12
2020-12-01,Spinach,4.114,14,0,6.0,12
2020-12-01,Xixia Mushroom (1),11.57,48,0,16.0,12
2020-12-01,Yunnan Lettuces,9.147,22,0,4.0,12
2020-12-01,Yunnan Shengcai,11.393,34,0,7.0,12
2020-12-02,Broccoli,12.224,30,0,7.0,12
2020-12-02,Chinese Cabbage,113.98400000000001,69,0,1.0,12
2020-12-02,Eggplant (2),4.558,14,0,7.0,12
2020-12-02,Huangbaicai (2),5.075,10,0,4.0,12
2020-12-02,Luosi Pepper,1.853,7,0,16.0,12
2020-12-02,Millet Pepper,1.163,10,0,33.8,12
2020-12-02,Naibaicai,6.047,13,0,2.6,12
2020-12-02,Net Lotus Root (1),20.197,34,1,6.0,12
2020-12-02,Paopaojiao (Jingpin),36.025,94,0,7.0,12
2020-12-02,Qinggengsanhua,12.236,21,0,4.0,12
2020-12-02,Shanghaiqing,2.9720000000000004,6,0,5.0,12
2020-12-02,Spinach,11.991,30,0,5.0,12
2020-12-02,Xixia Mushroom (1),30.014,95,0,16.0,12
2020-12-02,Yunnan Lettuces,5.529,15,0,4.0,12
2020-12-02,Yunnan Shengcai,14.029,35,0,7.0,12
2020-12-03,Broccoli,15.288,31,0,7.0,12
2020-12-03,Chinese Cabbage,167.255,84,0,1.0,12
2020-12-03,Eggplant (2),4.756,10,0,7.0,12
2020-12-03,Huangbaicai (2),2.035,3,0,4.0,12
2020-12-03,Luosi Pepper,4.899,13,0,16.0,12
2020-12-03,Millet Pepper,1.548,12,0,33.8,12
2020-12-03,Naibaicai,3.141,5,0,2.6,12
2020-12-03,Net Lotus Root (1),22.818,30,1,6.0,12
2020-12-03,Paopaojiao (Jingpin),32.467,82,0,7.0,12
2020-12-03,Qinggengsanhua,12.054,21,0,4.6,12
2020-12-03,Shanghaiqing,2.7720000000000002,5,0,5.0,12
2020-12-03,Spinach,2.96,8,0,6.0,12
2020-12-03,Xixia Mushroom (1),26.492,96,0,16.0,12
2020-12-03,Yunnan Lettuces,3.693,8,0,4.0,12
2020-12-03,Yunnan Shengcai,14.3,38,0,7.0,12
2020-12-04,Broccoli,15.891,32,0,7.0,12
2020-12-04,Chinese Cabbage,115.929,70,0,1.0,12
2020-12-04,Eggplant (2),7.508,16,0,7.0,12
2020-12-04,Huangbaicai (2),3.19,7,0,4.0,12
2020-12-04,Luosi Pepper,2.824,12,0,16.0,12
2020-12-04,Millet Pepper,1.204,15,0,39.8,12
2020-12-04,Naibaicai,4.496,10,0,2.6,12
2020-12-04,Net Lotus Root (1),23.924,37,0,8.0,12
2020-12-04,Paopaojiao (Jingpin),31.367,85,0,7.6,12
2020-12-04,Qinggengsanhua,11.565999999999999,21,0,5.0,12
2020-12-04,Shanghaiqing,2.349,6,0,5.0,12
2020-12-04,Spinach,20.448999999999998,54,0,5.0,12
2020-12-04,Xixia Mushroom (1),22.294999999999998,84,0,16.0,12
2020-12-04,Yunnan Lettuces,23.721,51,0,4.0,12
2020-12-04,Yunnan Shengcai,4.643,15,0,7.0,12
2020-12-05,Broccoli,55.108,110,0,6.0,12
2020-12-05,Chinese Cabbage,175.524,105,0,1.0,12
2020-12-05,Eggplant (2),11.434,23,0,7.0,12
2020-12-05,Huangbaicai (2),4.096,9,0,4.0,12
2020-12-05,Luosi Pepper,5.162,15,0,16.0,12
2020-12-05,Millet Pepper,1.959,19,0,39.8,12
2020-12-05,Naibaicai,6.783,11,0,2.6,12
2020-12-05,Net Lotus Root (1),34.801,53,1,6.0,12
2020-12-05,Paopaojiao (Jingpin),29.582,76,0,7.6,12
2020-12-05,Qinggengsanhua,17.008,31,0,5.4,12
2020-12-05,Shanghaiqing,4.539,9,0,5.0,12
2020-12-05,Spinach,28.713,75,0,4.0,12
2020-12-05,Xixia Mushroom (1),32.900999999999996,117,0,16.0,12
2020-12-05,Yunnan Lettuces,8.417,19,0,4.0,12
2020-12-05,Yunnan Shengcai,8.569,23,0,7.0,12
2020-12-06,Broccoli,39.488,90,0,8.0,12
2020-12-06,Chinese Cabbage,228.887,113,0,1.0,12
2020-12-06,Eggplant (2),14.136,31,0,7.4,12
2020-12-06,Huangbaicai (2),7.13,12,0,5.0,12
2020-12-06,Luosi Pepper,6.922,24,0,16.0,12
2020-12-06,Millet Pepper,1.917,20,0,49.8,12
2020-12-06,Naibaicai,4.845,12,0,2.6,12
2020-12-06,Net Lotus Root (1),64.56,94,1,6.0,12
2020-12-06,Paopaojiao (Jingpin),39.84,107,0,9.0,12
2020-12-06,Qinggengsanhua,28.48,45,0,6.0,12
2020-12-06,Shanghaiqing,2.793,8,0,5.0,12
2020-12-06,Spinach,5.042,17,0,5.0,12
2020-12-06,Xixia Mushroom (1),44.006,134,0,16.0,12
2020-12-06,Yunnan Lettuces,8.568,18,0,4.0,12
2020-12-06,Yunnan Shengcai,28.313,69,0,6.0,12
2020-12-07,Broccoli,11.439,26,0,8.0,12
2020-12-07,Chinese Cabbage,106.64,67,0,1.0,12
2020-12-07,Eggplant (2),8.333,20,0,8.0,12
2020-12-07,Huangbaicai (2),4.299,7,0,5.0,12
2020-12-07,Luosi Pepper,2.831,9,0,16.0,12
2020-12-07,Millet Pepper,1.437,15,0,55.8,12
2020-12-07,Naibaicai,3.372,7,0,2.6,12
2020-12-07,Net Lotus Root (1),45.368,66,1,6.0,12
2020-12-07,Paopaojiao (Jingpin),24.607,76,0,10.0,12
2020-12-07,Qinggengsanhua,17.578,30,0,6.0,12
2020-12-07,Shanghaiqing,4.798,8,0,5.0,12
2020-12-07,Spinach,4.7,18,0,5.0,12
2020-12-07,Xixia Mushroom (1),17.505,62,1,14.0,12
2020-12-07,Yunnan Lettuces,22.744,50,0,4.0,12
2020-12-07,Yunnan Shengcai,6.188,18,0,6.0,12
2020-12-08,Broccoli,16.642,36,0,8.0,12
2020-12-08,Chinese Cabbage,88.986,59,0,1.0,12
2020-12-08,Eggplant (2),7.37,17,0,8.0,12
2020-12-08,Huangbaicai (2),3.5949999999999998,6,0,5.0,12
2020-12-08,Luosi Pepper,1.176,6,0,16.0,12
2020-12-08,Millet Pepper,1.641,12,0,55.8,12
